No,GH Project,Link SO,GitHub Java File Path,GitHub Method Name,GitHub Start Line,GitHub End Line,Stack Overflow Java File Path,Stack Overflow Method Name,Stack Overflow Start Line,Stack Overflow End Line
275,spoonlabs,https://stackoverflow.com/questions/31868761,spoonlabs/astor/examples/jsoup31be24/src/main/java/org/jsoup/helper/HttpConnection.java,data,156,167,31868761/31868761_4_96856276.java,method,1,12
276,spoonlabs,https://stackoverflow.com/questions/31868761,spoonlabs/astor/examples/librepair-experiments-jhy-jsoup-285353482-20171009-062400_bugonly/src/main/java/org/jsoup/helper/HttpConnection.java,data,212,223,31868761/31868761_4_96856276.java,method,1,12
593,spring-projects,https://stackoverflow.com/questions/33270545,spring-projects/spring-integration/spring-integration-file/src/main/java/org/springframework/integration/file/splitter/FileSplitter.java,addHeaders,267,284,33270545/33270545_2_102375019.java,addHeaders,25,45
594,spring-projects,https://stackoverflow.com/questions/2086792,spring-projects/spring-integration/spring-integration-zip/src/main/java/org/springframework/integration/zip/transformer/SpringZipUtils.java,isValid,123,135,2086792/2086792_2_recent.java,method,1,17
595,spring-projects,https://stackoverflow.com/questions/58496526,spring-projects/spring-kafka/spring-kafka-docs/src/main/java/org/springframework/kafka/jdocs/started/noboot/Config.java,senderProps,91,99,58496526/58496526_2_207696359.java,method,1,19
596,spring-projects,https://stackoverflow.com/questions/52148106,spring-projects/spring-boot/spring-boot-tests/spring-boot-smoke-tests/spring-boot-smoke-test-traditional/src/main/java/smoketest/traditional/config/WebConfig.java,viewResolver,39,45,52148106/52148106_4_181012547.java,method,1,13
597,spring-projects,https://stackoverflow.com/questions/10195366,spring-projects/sts4/headless-services/spring-boot-language-server/src/test/resources/test-projects/test-xml-validations/src/main/java/u/t/r/HomeController.java,home,25,37,10195366/10195366_2_recent.java,method,1,21
598,spring-projects,https://stackoverflow.com/questions/10195366,spring-projects/sts4/headless-services/spring-boot-language-server/src/test/resources/test-projects/test-xml-hyperlinks/src/main/java/u/t/r/HomeController.java,home,25,37,10195366/10195366_2_recent.java,method,1,21
418,springdoc,https://stackoverflow.com/questions/59430454,springdoc/springdoc-openapi/springdoc-openapi-webmvc-core/src/test/java/test/org/springdoc/api/v30/app76/SpringDocApp76Test.java,openAPI,40,51,59430454/59430454_2_recent.java,method,1,72
419,springdoc,https://stackoverflow.com/questions/59430454,springdoc/springdoc-openapi/springdoc-openapi-javadoc/src/test/java/test/org/springdoc/api/app76/SpringDocApp76Test.java,openAPI,47,58,59430454/59430454_2_recent.java,method,1,72
420,sromku,https://stackoverflow.com/questions/52144662,sromku/android-storage/storage/src/main/java/com/snatik/storage/Storage.java,isExternalWritable,71,77,52144662/52144662_2_181397043.java,method,1,97
780,stanford-futuredata,https://stackoverflow.com/questions/453067,stanford-futuredata/macrobase/legacy/src/test/java/macrobase/pipeline/BasePipelineTest.java,countLines,19,38,453067/453067_2_recent.java,method,1,20
669,stanfordnlp,https://stackoverflow.com/questions/15422801,stanfordnlp/corenlp/src/edu/stanford/nlp/util/ConfusionMatrix.java,mouseMoved,360,370,15422801/15422801_2_102469581.java,mouseMoved,48,68
670,stanfordnlp,https://stackoverflow.com/questions/15422801,stanfordnlp/corenlp/src/edu/stanford/nlp/util/ConfusionMatrix.java,Grid,356,373,15422801/15422801_2_recent.java,TestPane,44,68
211,starexec,https://stackoverflow.com/questions/2086792,starexec/starexec/src/org/starexec/command/CommandValidator.java,isValidZip,840,855,2086792/2086792_2_recent.java,method,1,17
603,strapdata,https://stackoverflow.com/questions/33561612,strapdata/elassandra/server/src/test/java/org/elasticsearch/cluster/service/TaskExecutorTests.java,run,207,214,33561612/33561612_2_recent.java,method,1,33
617,subhra74,https://stackoverflow.com/questions/3519182,subhra74/snowflake/muon-jediterm/src/main/java/com/jediterm/terminal/util/JTextFieldLimit.java,insertString,18,24,3519182/3519182_2_7342658.java,method,1,17
409,sukritishah15,https://stackoverflow.com/questions/57560955,sukritishah15/ds-algo-point/Java/Algorithms/inorder.java,printInorder,28,41,57560955/57560955_2_recent.java,method,1,17
184,svn2github,https://stackoverflow.com/questions/42527750,svn2github/icepdf/core/core-awt/src/main/java/org/icepdf/core/pobjects/acroform/signature/certificates/CertificateVerifier.java,verifyCertificate,126,155,42527750/42527750_2_recent.java,method,1,35
185,svn2github,https://stackoverflow.com/questions/58993471,svn2github/icepdf/viewer/viewer-awt/src/main/java/org/icepdf/ri/common/views/annotations/signatures/CertificatePropertiesDialog.java,toHexString,242,252,58993471/58993471_2_recent.java,method,1,363
572,swati4star,https://stackoverflow.com/questions/16877278,swati4star/images-to-pdf/app/src/main/java/swati4star/createpdf/util/InvertPdf.java,invertPage,108,122,16877278/16877278_2_recent.java,method,1,31
615,swellrt,https://stackoverflow.com/questions/54298032,swellrt/swellrt/wave/src/main/java/com/google/wave/api/oauth/impl/OpenSocialHttpClient.java,copy,164,176,54298032/54298032_2_recent.java,copy,58,72
696,szhnet,https://stackoverflow.com/questions/3870210,szhnet/kcp-netty/kcp-netty/src/main/java/io/jpower/kcp/netty/internal/ReItrHashMap.java,HashIterator,721,728,3870210/3870210_4_recent.java,method,1,29
201,tapdata,https://stackoverflow.com/questions/41251473,tapdata/tapdata/tapdata-cli/src/main/java/io/tapdata/pdk/cli/services/UploadFileService.java,writeTo,221,230,41251473/41251473_6_recent.java,method,1,20
98,teamapps-org,https://stackoverflow.com/questions/4429257,teamapps-org/teamapps/teamapps-ux/src/main/java/org/teamapps/ux/i18n/TeamAppsResourceBundleControl.java,newBundle,47,75,4429257/4429257_2_9347476.java,newBundle,2,32
599,technicpack,https://stackoverflow.com/questions/2086792,technicpack/launcherv3/src/main/java/net/technicpack/launchercore/install/verifiers/ValidZipFileVerifier.java,isFileValid,28,46,2086792/2086792_2_recent.java,method,1,17
295,tencent,https://stackoverflow.com/questions/13462440,tencent/tencentkona-8/jdk/src/share/demo/jfc/SwingApplet/SwingApplet.java,init,74,91,13462440/13462440_6_32050882.java,init,30,44
296,tencent,https://stackoverflow.com/questions/58993471,tencent/tencentkona-8/jdk/src/share/classes/sun/security/tools/keytool/Main.java,toHexString,3371,3381,58993471/58993471_2_recent.java,method,1,363
297,tencent,https://stackoverflow.com/questions/29866762,tencent/tencentkona-8/jdk/src/share/classes/java/util/ComparableTimSort.java,sort,179,224,29866762/29866762_2_89013107.java,method,1,40
298,tencent,https://stackoverflow.com/questions/29866762,tencent/tencentkona-8/jdk/src/share/classes/java/util/TimSort.java,sort,210,256,29866762/29866762_2_89013107.java,method,1,40
299,tencent,https://stackoverflow.com/questions/46830988,tencent/tencentkona-8/jdk/src/share/classes/java/util/HashMap.java,putMapEntries,501,519,46830988/46830988_4_158689916.java,method,1,19
300,tencent,https://stackoverflow.com/questions/16799135,tencent/tencentkona-8/jdk/src/share/classes/java/util/Timer.java,sched,386,412,16799135/16799135_10_41317480.java,method,1,23
301,tencent,https://stackoverflow.com/questions/29330741,tencent/tencentkona-8/jdk/src/share/classes/java/math/BigDecimal.java,divide,5291,5303,29330741/29330741_6_86929181.java,method,1,13
302,tencent,https://stackoverflow.com/questions/29330741,tencent/tencentkona-8/jdk/src/share/classes/java/math/BigDecimal.java,divide,5305,5317,29330741/29330741_6_86929181.java,method,1,13
303,tencent,https://stackoverflow.com/questions/45774144,tencent/tencentkona-8/jdk/src/share/classes/javax/swing/plaf/metal/MetalTabbedPaneUI.java,update,719,725,45774144/45774144_4_recent.java,method,1,21
304,tencent,https://stackoverflow.com/questions/54119640,tencent/tencentkona-8/jdk/src/share/classes/javax/swing/plaf/basic/BasicTableHeaderUI.java,mouseClicked,99,116,54119640/54119640_4_189259651.java,mouseClicked,10,26
305,tencent,https://stackoverflow.com/questions/58993471,tencent/tencentkona-8/jdk/test/sun/security/pkcs11/tls/TestLeadingZeroesP11.java,toHexString,124,136,58993471/58993471_2_recent.java,method,1,363
306,tencent,https://stackoverflow.com/questions/58993471,tencent/tencentkona-8/jdk/test/sun/security/x509/X500Name/DerValueConstructor.java,toHexString,119,131,58993471/58993471_2_recent.java,method,1,363
307,tencent,https://stackoverflow.com/questions/64938483,tencent/tencentkona-8/jdk/test/jdk/jfr/jcmd/TestJcmdStartWithSettings.java,run,167,176,64938483/64938483_2_recent.java,method,1,68
308,tencent,https://stackoverflow.com/questions/6702420,tencent/tencentkona-8/jdk/test/java/awt/im/6396526/IMLookAndFeel.java,main,68,76,6702420/6702420_2_89518975.java,main,9,18
309,tencent,https://stackoverflow.com/questions/58993471,tencent/tencentkona-8/jdk/test/com/sun/crypto/provider/KeyAgreement/DHKeyAgreement2.java,toHexString,271,283,58993471/58993471_2_recent.java,method,1,363
310,tencent,https://stackoverflow.com/questions/58993471,tencent/tencentkona-8/jdk/test/com/sun/crypto/provider/KeyAgreement/DHKeyAgreement3.java,toHexString,178,190,58993471/58993471_2_recent.java,method,1,363
311,tencent,https://stackoverflow.com/questions/58993471,tencent/tencentkona-8/jdk/test/com/sun/crypto/provider/Cipher/Blowfish/BlowfishTestVector.java,toHexString,133,145,58993471/58993471_2_recent.java,method,1,363
312,tencent,https://stackoverflow.com/questions/58993471,tencent/tencentkona-8/jdk/test/com/sun/crypto/provider/TLS/TestLeadingZeroes.java,toHexString,130,142,58993471/58993471_2_recent.java,method,1,363
313,tencent,https://stackoverflow.com/questions/58617321,tencent/tencentkona-8/jdk/test/javax/imageio/plugins/bmp/BMPSubsamplingTest.java,create3ByteImage,329,342,58617321/58617321_2_recent.java,method,1,17
770,thealgorithms,https://stackoverflow.com/questions/64124615,thealgorithms/java/src/main/java/com/thealgorithms/sorts/BitonicSort.java,printArray,63,69,64124615/64124615_2_recent.java,method,1,140
771,thealgorithms,https://stackoverflow.com/questions/57713309,thealgorithms/java/src/main/java/com/thealgorithms/others/LowestBasePalindrome.java,reverse,100,106,57713309/57713309_2_recent.java,method,1,11
633,thingsboard,https://stackoverflow.com/questions/19435226,thingsboard/thingsboard/rule-engine/rule-engine-components/src/main/java/org/thingsboard/rule/engine/credentials/CertPemCredentials.java,der,285,298,19435226/19435226_1_recent.java,method,1,78
634,thingsboard,https://stackoverflow.com/questions/19435226,thingsboard/thingsboard/rule-engine/rule-engine-components/src/main/java/org/thingsboard/rule/engine/credentials/CertPemCredentials.java,decodeRSAPrivatePKCS1,300,313,19435226/19435226_1_recent.java,method,1,78
530,threerings,https://stackoverflow.com/questions/9709606,threerings/getdown/core/src/main/java/com/threerings/getdown/util/Rectangle.java,Rectangle,18,24,9709606/9709606_2_recent.java,method,1,19
568,tibcosoftware,https://stackoverflow.com/questions/6702029,tibcosoftware/jaspersoft-studio-ce/com.jaspersoft.studio/src/com/jaspersoft/studio/editor/gef/parts/band/NotMovablePartDragTracker.java,comparePath,285,307,6702029/6702029_1_117495632.java,method,1,31
513,timothymiko,https://stackoverflow.com/questions/16114563,timothymiko/narrate-android/app/src/main/java/com/datonicgroup/narrate/app/util/NetworkUtil.java,hasInternet,19,33,16114563/16114563_2_recent.java,method,1,40
600,togglz,https://stackoverflow.com/questions/54298032,togglz/togglz/core/src/main/java/org/togglz/core/util/IOUtils.java,copy,41,55,54298032/54298032_2_190009745.java,copy,52,65
40,tomoya92,https://stackoverflow.com/questions/41471859,tomoya92/pybbs/src/main/java/co/yiiu/pybbs/util/bcrypt/BCryptPasswordEncoder.java,encode,63,75,41471859/41471859_4_135239059.java,method,1,15
405,tonikelope,https://stackoverflow.com/questions/2001205,tonikelope/megabasterd/src/main/java/com/tonikelope/megabasterd/BoundedExecutor.java,submitTask,30,50,2001205/2001205_2_recent.java,submitTask,10,27
750,tony19,https://stackoverflow.com/questions/9293885,tony19/logback-android/logback-android/src/test/java/ch/qos/logback/core/rolling/helper/CompressTest.java,copy,130,140,9293885/9293885_2_recent.java,method,1,18
234,top-q,https://stackoverflow.com/questions/10599247,top-q/difido-reports/server/difido-server/src/main/java/il/co/topq/report/business/elastic/ESController.java,cvtToGmt,500,517,10599247/10599247_2_recent.java,method,1,22
464,tranleduy2000,https://stackoverflow.com/questions/52144662,tranleduy2000/pascalnide/app/src/main/java/com/duy/pascal/ui/common/utils/SysUtils.java,isExternalStorageReadable,174,181,52144662/52144662_2_181397043.java,method,1,97
465,tranleduy2000,https://stackoverflow.com/questions/59372145,tranleduy2000/pascalnide/app/src/main/java/com/duy/pascal/ui/activities/SplashScreenActivity.java,gotoSystemSetting,103,109,59372145/59372145_2_recent.java,method,1,18
466,tranleduy2000,https://stackoverflow.com/questions/52144662,tranleduy2000/ncalc/app/src/main/java/com/duy/ncalc/utils/FileUtils.java,isExternalStorageWritable,53,59,52144662/52144662_2_181397043.java,method,1,97
27,triggerreactor,https://stackoverflow.com/questions/24127188,triggerreactor/triggerreactor/core/src/main/java/io/github/wysohn/gsoncopy/Gson.java,read,291,298,24127188/24127188_2_recent.java,method,1,32
28,triggerreactor,https://stackoverflow.com/questions/24127188,triggerreactor/triggerreactor/core/src/main/java/io/github/wysohn/gsoncopy/Gson.java,read,399,406,24127188/24127188_2_recent.java,method,1,32
29,triggerreactor,https://stackoverflow.com/questions/24127188,triggerreactor/triggerreactor/core/src/main/java/io/github/wysohn/gsoncopy/internal/bind/TypeAdapters.java,read,310,317,24127188/24127188_2_recent.java,method,1,32
30,triggerreactor,https://stackoverflow.com/questions/24127188,triggerreactor/triggerreactor/core/src/main/java/io/github/wysohn/gsoncopy/internal/bind/TypeAdapters.java,read,897,904,24127188/24127188_2_recent.java,method,1,32
353,tsiemens,https://stackoverflow.com/questions/52144662,tsiemens/pathfinder-toolkit/pathfinder-toolkit/src/main/com/lateensoft/pathfinder/toolkit/util/FileUtils.java,isExternalStorageWritable,52,58,52144662/52144662_2_181397043.java,method,1,97
671,tyron12233,https://stackoverflow.com/questions/57997601,tyron12233/codeassist/build-tools/build-logic/src/main/java/com/tyron/builder/compiler/aab/AabTask.java,zipFolder,251,262,57997601/57997601_2_recent.java,method,1,22
529,uavorg,https://stackoverflow.com/questions/3870210,uavorg/uavstack/com.creditease.uav.fastjson/src/main/java/com/alibaba/fastjson/util/AntiCollisionHashMap.java,HashIterator,705,712,3870210/3870210_4_recent.java,method,1,29
781,ukwa,https://stackoverflow.com/questions/2275596,ukwa/webarchive-discovery/digipres-tika/src/main/java/uk/bl/wa/tika/CallableTest.java,main,40,53,2275596/2275596_2_recent.java,main,11,25
191,unidata,https://stackoverflow.com/questions/6236324,unidata/idv/src/ucar/unidata/ui/JpegImagesToMovie.java,createDataSink,162,184,6236324/6236324_2_recent.java,method,1,521
192,unidata,https://stackoverflow.com/questions/6236324,unidata/idv/src/ucar/unidata/ui/JpegImagesToMovie.java,dataSinkUpdate,269,283,6236324/6236324_2_recent.java,method,1,521
193,unidata,https://stackoverflow.com/questions/52148106,unidata/rosetta/src/test/java/edu/ucar/unidata/rosetta/config/WebAppContext.java,jspViewResolver,30,38,52148106/52148106_4_181012547.java,method,1,13
102,us-cbp,https://stackoverflow.com/questions/10195366,us-cbp/gtas/gtas-parent/gtas-webapp/src/main/java/gov/gtas/controller/HomeController.java,home,29,36,10195366/10195366_2_recent.java,method,1,21
398,vaadin,https://stackoverflow.com/questions/18531276,vaadin/framework/compatibility-server/src/test/java/com/vaadin/v7/data/util/BeanItemContainerGenerator.java,next,41,49,18531276/18531276_2_recent.java,method,1,59
399,vaadin,https://stackoverflow.com/questions/18531276,vaadin/framework/uitest/src/main/java/com/vaadin/tests/util/PortableRandom.java,next,38,46,18531276/18531276_2_recent.java,method,1,59
534,vespa-engine,https://stackoverflow.com/questions/36789749,vespa-engine/vespa/jdisc_core/src/main/java/com/yahoo/jdisc/client/AbstractClientApplication.java,run,31,38,36789749/36789749_6_116354184.java,method,1,22
122,vipshop,https://stackoverflow.com/questions/64804977,vipshop/pallas/pallas-core/src/test/java/com/vip/pallas/thread/ExtendableThreadPoolExecutorTest.java,run,30,37,64804977/64804977_4_recent.java,method,1,20
177,vishesh,https://stackoverflow.com/questions/52144662,vishesh/sealnote/Sealnote/src/main/java/com/twistedplane/sealnote/storage/BackupUtils.java,isExternalStorageWritable,21,27,52144662/52144662_2_181397043.java,method,1,97
178,vishesh,https://stackoverflow.com/questions/9293885,vishesh/sealnote/Sealnote/src/main/java/com/twistedplane/sealnote/storage/BackupUtils.java,copy,42,54,9293885/9293885_2_recent.java,method,1,18
788,vmware,https://stackoverflow.com/questions/20680556,vmware/singleton/g11n-ws/modules/md-data-initdb/src/main/java/com/vmware/vip/initdb/utils/BundleProductUtils.java,accept,28,35,20680556/20680556_2_recent.java,accept,5,17
789,vmware,https://stackoverflow.com/questions/20680556,vmware/singleton/g11n-ws/modules/md-data-initdb/src/main/java/com/vmware/vip/initdb/utils/BundleProductUtils.java,accept,118,125,20680556/20680556_2_recent.java,accept,5,17
790,vmware,https://stackoverflow.com/questions/20680556,vmware/singleton/g11n-ws/modules/md-data-initdb/src/main/java/com/vmware/vip/initdb/utils/BundleProductUtils.java,accept,135,142,20680556/20680556_2_recent.java,accept,5,17
741,w3c,https://stackoverflow.com/questions/4429257,w3c/epubcheck/src/main/java/com/adobe/epubcheck/messages/LocalizedMessages.java,newBundle,176,221,4429257/4429257_2_9347476.java,newBundle,2,32
742,w3c,https://stackoverflow.com/questions/4429257,w3c/epubcheck/src/main/java/com/adobe/epubcheck/util/Messages.java,newBundle,154,199,4429257/4429257_2_9347476.java,newBundle,2,32
159,waikato,https://stackoverflow.com/questions/10774468,waikato/moa/moa/src/main/java/moa/classifiers/lazy/neighboursearch/NormalizableDistance.java,distance,294,359,10774468/10774468_2_recent.java,method,1,95
160,waikato,https://stackoverflow.com/questions/10774468,waikato/weka-trunk/weka/src/main/java/weka/core/NormalizableDistance.java,distance,410,477,10774468/10774468_2_recent.java,method,1,95
161,waikato,https://stackoverflow.com/questions/10774468,waikato/weka-3.8/weka/src/main/java/weka/core/NormalizableDistance.java,distance,410,477,10774468/10774468_2_recent.java,method,1,95
200,walmartlabs,https://stackoverflow.com/questions/41251473,walmartlabs/concord/client/src/main/java/com/walmartlabs/concord/client/ClientUtils.java,writeTo,240,249,41251473/41251473_6_recent.java,method,1,20
610,waylau,https://stackoverflow.com/questions/34717151,waylau/netty-4-user-guide-demos/netty4-demos/src/main/java/com/waylau/netty/demo/time/TimeServer.java,run,26,52,34717151/34717151_6_recent.java,method,1,60
611,waylau,https://stackoverflow.com/questions/34717151,waylau/netty-4-user-guide-demos/netty4-demos/src/main/java/com/waylau/netty/demo/discard/DiscardServer.java,run,28,58,34717151/34717151_6_recent.java,method,1,60
612,waylau,https://stackoverflow.com/questions/34717151,waylau/netty-4-user-guide-demos/netty4-demos/src/main/java/com/waylau/netty/demo/pojo/TimeServer.java,run,23,50,34717151/34717151_6_recent.java,method,1,60
5,webjournal,https://stackoverflow.com/questions/39717275,webjournal/journaldev/Android/EfficientSearch/app/src/main/java/com/journaldev/efficientsearch/ListViewAdapter.java,publishResults,144,151,39717275/39717275_2_recent.java,method,1,34
6,webjournal,https://stackoverflow.com/questions/10195366,webjournal/journaldev/Spring/Spring-Controller/src/main/java/com/journaldev/spring/controller/HomeController.java,home,14,21,10195366/10195366_2_recent.java,method,1,21
7,webjournal,https://stackoverflow.com/questions/10195366,webjournal/journaldev/Spring/SpringMVCSecurity/src/main/java/com/journaldev/spring/controller/HomeController.java,home,22,33,10195366/10195366_2_recent.java,method,1,21
8,webjournal,https://stackoverflow.com/questions/10195366,webjournal/journaldev/Spring/SpringMVCExample/src/main/java/com/journaldev/spring/HomeController.java,home,26,38,10195366/10195366_2_recent.java,method,1,21
676,whamtet,https://stackoverflow.com/questions/10967469,whamtet/chunkmapper/src/com/chunkmapper/OpenURL.java,openWebpage,27,36,10967469/10967469_2_recent.java,method,1,20
329,wrensecurity,https://stackoverflow.com/questions/28329032,wrensecurity/wrends/opendj-server-legacy/src/test/java/org/opends/server/controls/PersistentSearchControlTest.java,run,539,545,28329032/28329032_6_147347267.java,method,1,10
223,wso2,https://stackoverflow.com/questions/34303187,wso2/product-apim/modules/integration/tests-integration/tests-backend/src/test/java/org/wso2/am/integration/tests/ui/APIMANAGERUIIntegrationTestRunner.java,output,59,72,34303187/34303187_6_106529352.java,output,8,21
331,wupeixuan,https://stackoverflow.com/questions/29866762,wupeixuan/jdksourcecode1.8/src/java/util/ComparableTimSort.java,sort,179,224,29866762/29866762_2_89013107.java,method,1,40
332,wupeixuan,https://stackoverflow.com/questions/29866762,wupeixuan/jdksourcecode1.8/src/java/util/TimSort.java,sort,210,256,29866762/29866762_2_89013107.java,method,1,40
333,wupeixuan,https://stackoverflow.com/questions/46830988,wupeixuan/jdksourcecode1.8/src/java/util/HashMap.java,putMapEntries,273,298,46830988/46830988_4_158689916.java,method,1,19
334,wupeixuan,https://stackoverflow.com/questions/16799135,wupeixuan/jdksourcecode1.8/src/java/util/Timer.java,sched,386,412,16799135/16799135_10_41317480.java,method,1,23
335,wupeixuan,https://stackoverflow.com/questions/29230939,wupeixuan/jdksourcecode1.8/src/java/util/stream/ReferencePipeline.java,flatMap,251,276,29230939/29230939_4_201996375.java,method,1,25
336,wupeixuan,https://stackoverflow.com/questions/29230939,wupeixuan/jdksourcecode1.8/src/java/util/stream/ReferencePipeline.java,opWrapSink,257,274,29230939/29230939_4_201996375.java,method,1,25
337,wupeixuan,https://stackoverflow.com/questions/50578162,wupeixuan/jdksourcecode1.8/src/java/nio/DirectByteBuffer.java,DirectByteBuffer,117,144,50578162/50578162_2_recent.java,method,1,22
338,wupeixuan,https://stackoverflow.com/questions/29330741,wupeixuan/jdksourcecode1.8/src/java/math/BigDecimal.java,divide,5229,5241,29330741/29330741_6_86929181.java,method,1,13
339,wupeixuan,https://stackoverflow.com/questions/29330741,wupeixuan/jdksourcecode1.8/src/java/math/BigDecimal.java,divide,5243,5255,29330741/29330741_6_86929181.java,method,1,13
340,wupeixuan,https://stackoverflow.com/questions/45774144,wupeixuan/jdksourcecode1.8/src/javax/swing/plaf/metal/MetalTabbedPaneUI.java,update,719,725,45774144/45774144_4_recent.java,method,1,21
341,wupeixuan,https://stackoverflow.com/questions/54119640,wupeixuan/jdksourcecode1.8/src/javax/swing/plaf/basic/BasicTableHeaderUI.java,mouseClicked,99,116,54119640/54119640_4_189259651.java,mouseClicked,10,26
238,xdev-software,https://stackoverflow.com/questions/27437289,xdev-software/xapi/src/main/java/xdev/ui/XdevScrollPane.java,addImpl,947,957,27437289/27437289_16_106782972.java,method,1,13
237,xnnyygn,https://stackoverflow.com/questions/59664498,xnnyygn/xraft/xraft-kvstore/src/main/java/in/xnnyygn/xraft/kvstore/server/ServerLauncher.java,stopServer,165,171,59664498/59664498_2_recent.java,method,1,68
584,xuzhijvn,https://stackoverflow.com/questions/13558161,xuzhijvn/ifcs/src/test/java/ims/Test.java,run,18,28,13558161/13558161_6_32316591.java,run,82,99
686,xwjie,https://stackoverflow.com/questions/10195366,xwjie/plmcodetemplate/javasource-springboot/src/main/java/cn/xiaowenjie/codetemplate/controllers/HomeController.java,home,29,42,10195366/10195366_2_recent.java,method,1,21
687,xwjie,https://stackoverflow.com/questions/10195366,xwjie/plmcodetemplate/source/src/main/java/plm/controllers/HomeController.java,home,36,49,10195366/10195366_2_recent.java,method,1,21
509,yahoo,https://stackoverflow.com/questions/64741139,yahoo/elide/elide-model-config/src/test/java/com/yahoo/elide/modelconfig/verify/DynamicConfigVerifierTest.java,sign,117,123,64741139/64741139_2_recent.java,method,1,110
510,yahoo,https://stackoverflow.com/questions/34174309,yahoo/elide/elide-model-config/src/test/java/com/yahoo/elide/modelconfig/verify/DynamicConfigVerifierTest.java,addFileToTarGz,138,156,34174309/34174309_2_recent.java,addFileToTar,87,115
197,yalcin-ata,https://stackoverflow.com/questions/52144662,yalcin-ata/godot-plugin-firebase/src/org/godotengine/godot/Utils.java,isExternalStorageWritable,271,278,52144662/52144662_2_181397043.java,method,1,97
169,yangchong211,https://stackoverflow.com/questions/6788456,yangchong211/ycapptool/CommonLib/AppEncryptLib/src/main/java/com/yc/appencryptlib/AesEncryptUtils.java,decrypt,100,106,6788456/6788456_2_209269621.java,method,1,15
170,yangchong211,https://stackoverflow.com/questions/6788456,yangchong211/lifehelper/CommonLib/AppEncryptLib/src/main/java/com/yc/appencryptlib/AesEncryptUtils.java,decrypt,100,106,6788456/6788456_2_209269621.java,method,1,15
494,yangziwen,https://stackoverflow.com/questions/20274776,yangziwen/web-monitor/src/main/java/io/github/yangziwen/webmonitor/command/ImportDataCommand.java,blockMainThread,307,313,20274776/20274776_2_recent.java,method,1,29
413,yangzongzhuan,https://stackoverflow.com/questions/58370217,yangzongzhuan/ruoyi-vue/ruoyi-framework/src/main/java/com/ruoyi/framework/config/ResourcesConfig.java,corsFilter,54,72,58370217/58370217_2_recent.java,method,1,45
208,yassirh,https://stackoverflow.com/questions/49393023,yassirh/digitalocean-swimmer/DigitalOceanSwimmer/src/main/java/android/support/v4/preference/PreferenceFragment.java,handleMessage,54,62,49393023/49393023_1_recent.java,handleMessage,20,41
326,yyon,https://stackoverflow.com/questions/23916259,yyon/grapplemod/src/main/java/com/yyon/grapplinghook/utils/Vec.java,Vec,13,19,23916259/23916259_2_recent.java,method,1,25
249,zelgimi,https://stackoverflow.com/questions/61391737,zelgimi/supersolarpanels/src/main/java/com/denfop/items/book/GUIBook.java,splitEqually,79,87,61391737/61391737_2_recent.java,method,1,20
22,zfdang,https://stackoverflow.com/questions/6788456,zfdang/asm-android-client-for-newsmth/src/com/athena/asm/util/SimpleCrypto.java,encrypt,58,64,6788456/6788456_2_209269621.java,method,1,15
23,zfdang,https://stackoverflow.com/questions/6788456,zfdang/asm-android-client-for-newsmth/src/com/athena/asm/util/SimpleCrypto.java,decrypt,66,72,6788456/6788456_2_209269621.java,method,1,15
157,zhangkaitao,https://stackoverflow.com/questions/52148106,zhangkaitao/spring4-showcase/spring4-annotation/src/main/java/com/sishuok/spring4/MvcConfiguration.java,viewResolver,74,80,52148106/52148106_4_181012547.java,method,1,13
158,zhangkaitao,https://stackoverflow.com/questions/52148106,zhangkaitao/spring4-showcase/spring-mvc-test/src/main/java/com/sishuok/config/MvcConfig.java,viewResolver,26,32,52148106/52148106_4_181012547.java,method,1,13
719,zhaokaiqiang,https://stackoverflow.com/questions/47481521,zhaokaiqiang/jiandan/app/src/main/java/com/socks/jiandan/ui/ImageDetailActivity.java,img_has_loaded,235,242,47481521/47481521_1_recent.java,method,1,29
194,zhou-you,https://stackoverflow.com/questions/41251473,zhou-you/rxeasyhttp/rxeasyhttp/src/main/java/com/zhouyou/http/body/RequestBodyUtils.java,writeTo,55,64,41251473/41251473_6_recent.java,method,1,20
1,ziliang001,https://stackoverflow.com/questions/58370217,ziliang001/etl-kettle-web/etl-kettle-admin/src/main/java/com/caixin/data/middle/etl/kettle/admin/config/GlobalCorsConfig.java,corsFilter,19,33,58370217/58370217_2_recent.java,method,1,45
421,zitmen,https://stackoverflow.com/questions/40056844,zitmen/thunderstorm/src/main/java/cz/cuni/lf1/lge/ThunderSTORM/colocalization/CBC.java,eqCoords,140,150,40056844/40056844_2_recent.java,method,1,17
422,zitmen,https://stackoverflow.com/questions/61006461,zitmen/thunderstorm/src/main/java/cz/cuni/lf1/lge/ThunderSTORM/ImportExport/XMLImportExport.java,createNode,238,253,61006461/61006461_2_recent.java,method,1,96
